APOC3	FABP1	0.2
GNRH2	FABP1	0.4
SULT1A2	FABP1	0.2
RBP2	FABP1	0.4
GSTA1	FABP1	0.4
APOC2	FABP1	0.4
FGA	FABP1	0.2
APOA4	FABP1	0.4
FABP1	FABP1	1
RBP4	FABP1	0.2
UGT2B11	FABP1	0.2
FGB	FABP1	0.4
FGG	FABP1	0.4
GSTA2	RBP4	0.2
ALB	RBP4	0.4
APOC4.APOC2	RBP4	0.2
APOC3	RBP4	1
RBP2	RBP4	0.2
AFP	RBP4	0.2
APOC2	RBP4	0.2
FGA	RBP4	0.2
RBP4	RBP4	0.2
UGT2B11	RBP4	0.2
FGB	RBP4	0.4
TTR	RBP4	0.2
FGG	RBP4	0.2
APOB	UGT2B11	0.2
GSTA2	UGT2B11	0.2
ALB	UGT2B11	0.4
VTN	UGT2B11	0.2
APOC4.APOC2	UGT2B11	0.2
APOC3	UGT2B11	0.2
GNRH2	UGT2B11	0.2
SULT1A2	UGT2B11	0.2
RBP2	UGT2B11	0.6
GSTA1	UGT2B11	0.6
APOA4	UGT2B11	0.4
FABP1	UGT2B11	0.2
RBP4	UGT2B11	0.6
UGT2B11	UGT2B11	0.4
TTR	UGT2B11	0.2
APOB	FGB	0.2
GSTA2	FGB	0.2
ALB	FGB	0.2
VTN	FGB	1
APOC4.APOC2	FGB	0.2
SULT1A2	FGB	0.2
RBP2	FGB	0.2
APOC2	FGB	0.2
FABP1	FGB	0.2
UGT2B11	FGB	0.2
FGB	FGB	0.6
TTR	FGB	0.4
FGG	FGB	0.2
ALB	TTR	0.2
HGD	TTR	0.4
VTN	TTR	0.2
APOC4.APOC2	TTR	0.2
APOC3	TTR	0.6
GNRH2	TTR	0.4
RBP2	TTR	0.2
APOC2	TTR	0.4
APOA4	TTR	0.2
FABP1	TTR	0.2
RBP4	TTR	0.2
UGT2B11	TTR	0.2
FGB	TTR	0.4
TTR	TTR	0.4
FGG	TTR	0.6
ALB	FGG	0.2
HGD	FGG	0.6
VTN	FGG	0.2
APOC4.APOC2	FGG	0.4
GNRH2	FGG	0.4
RBP2	FGG	0.4
GSTA1	FGG	0.6
AFP	FGG	0.4
FGA	FGG	0.2
APOA4	FGG	0.2
FABP1	FGG	0.2
RBP4	FGG	0.2
FGB	FGG	0.2
TTR	FGG	0.6
FGG	FGG	0.6
